case_id,start_time,end_time,estimated_budget,product_type,Activity,Resource,role
9,2020-01-01T22:38:00,2020-01-01T22:48:00,2132.6, Aluminium and Wood, Customize Existing Product Design,Mitchell Mckay,Sales Engineer
9,2020-01-01T23:49:00,2020-01-02T00:12:00,2132.6, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
9,2020-01-02T16:04:00,2020-01-02T16:30:00,2132.6, Aluminium and Wood, Request Customer Info,Brynn Warren,Sales Rep
9,2020-01-02T17:27:00,2020-01-02T17:51:00,2132.6, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
9,2020-01-02T18:46:00,2020-01-02T18:57:00,2132.6, Aluminium and Wood, Amend Production Plan,Hugh Collins,Production Engineer
9,2020-01-02T20:28:00,2020-01-02T20:45:00,2132.6, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
9,2020-01-02T21:43:00,2020-01-02T21:49:00,2132.6, Aluminium and Wood, Amend Production Plan,Rachael Tanner,Production Engineer
9,2020-01-02T22:54:00,2020-01-02T23:26:00,2132.6, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
9,2020-01-03T00:14:00,2020-01-03T00:25:00,2132.6, Aluminium and Wood, Amend Production Plan,Roland Salazar,Production Engineer
9,2020-01-03T07:45:00,2020-01-03T08:00:00,2132.6, Aluminium and Wood, Prepare Production Plan,Rayna Jackson,Production Engineer
9,2020-01-04T00:04:00,2020-01-04T00:25:00,2132.6, Aluminium and Wood, Request Customer Info,Brynn Warren,Sales Rep
9,2020-01-04T02:02:00,2020-01-04T02:23:00,2132.6, Aluminium and Wood, Prepare Production Plan,Alyvia Berger,Production Engineer
9,2020-01-04T03:12:00,2020-01-04T03:22:00,2132.6, Aluminium and Wood, Amend Production Plan,Jaslene Bean,Production Engineer
9,2020-01-04T05:51:00,2020-01-04T05:56:00,2132.6, Aluminium and Wood, Prepare Production Plan,Karter Chapman,Production Engineer
904,2020-05-13T19:32:00,2020-05-13T20:20:00,24285.66, Aluminium, Create Request for Quote,Dallas Melendez,Sales Rep
904,2020-05-14T00:30:00,2020-05-14T00:37:00,24285.66, Aluminium, Customize Existing Product Design,Jaslene Bean,Sales Engineer
904,2020-05-16T06:56:00,2020-05-16T07:27:00,24285.66, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
904,2020-05-18T06:52:00,2020-05-18T18:52:00,24285.66, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
904,2020-05-21T09:30:00,2020-05-21T09:31:00,24285.66, Aluminium, Approve Quote,Dallas Melendez,Senior Sales Engineer
904,2020-05-22T21:48:00,2020-05-22T21:48:00,24285.66, Aluminium, Submit Quote,Arturo Horton,Sales Rep
906,2020-05-13T22:17:00,2020-05-13T22:42:00,6099.36, Aluminium, Create Request for Quote,Jaylen Gardner,Sales Rep
906,2020-05-14T02:47:00,2020-05-14T02:57:00,6099.36, Aluminium, Customize Existing Product Design,Dallas Melendez,Sales Engineer
906,2020-05-22T09:00:00,2020-05-22T09:31:00,6099.36, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
906,2020-05-22T10:21:00,2020-05-22T10:29:00,6099.36, Aluminium, Amend Production Plan,Jaylen Gardner,Production Engineer
906,2020-06-01T20:42:00,2020-06-01T21:06:00,6099.36, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
906,2020-06-01T21:59:00,2020-06-01T22:05:00,6099.36, Aluminium, Amend Production Plan,Bailee Barr,Production Engineer
906,2020-06-04T11:35:00,2020-06-04T11:59:00,6099.36, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
906,2020-06-04T12:41:00,2020-06-04T12:46:00,6099.36, Aluminium, Amend Production Plan,Emilee Dorsey,Production Engineer
906,2020-06-25T08:50:00,2020-06-25T09:09:00,6099.36, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
906,2020-06-25T09:53:00,2020-06-25T10:02:00,6099.36, Aluminium, Amend Production Plan,Bailee Barr,Production Engineer
906,2020-07-15T01:30:00,2020-07-15T01:58:00,6099.36, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
906,2020-07-16T12:02:00,2020-07-16T17:23:00,6099.36, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
906,2020-08-07T00:39:00,2020-08-07T00:40:00,6099.36, Aluminium, Approve Quote,Bailee Barr,Senior Sales Engineer
906,2020-08-09T02:07:00,2020-08-09T02:07:00,6099.36, Aluminium, Submit Quote,Mariam Tate,Sales Rep
909,2020-05-14T05:27:00,2020-05-14T06:19:00,4423.5, Aluminium, Create Request for Quote,Jaslene Bean,Sales Rep
909,2020-05-14T11:55:00,2020-05-14T12:05:00,4423.5, Aluminium, Customize Existing Product Design,Dallas Melendez,Sales Engineer
909,2020-05-16T14:45:00,2020-05-16T14:56:00,4423.5, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
909,2020-05-18T22:14:00,2020-05-19T07:50:00,4423.5, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
909,2020-05-27T03:29:00,2020-05-27T03:30:00,4423.5, Aluminium, Approve Quote,Nathanial Oliver,Senior Sales Engineer
909,2020-05-29T13:25:00,2020-05-29T13:25:00,4423.5, Aluminium, Submit Quote,Katelyn Pitts,Sales Rep
91,2020-01-12T17:43:00,2020-01-12T18:19:00,1417.55, Aluminium, Create Request for Quote,Jaslene Bean,Sales Rep
91,2020-01-13T07:10:00,2020-01-13T07:17:00,1417.55, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
91,2020-01-13T07:21:00,2020-01-13T07:23:00,1417.55, Aluminium, Prepare New Product Design,Sonny Todd,Sales Engineer
91,2020-01-16T02:41:00,2020-01-16T03:12:00,1417.55, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
91,2020-01-17T08:50:00,2020-01-17T14:39:00,1417.55, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
91,2020-01-20T15:28:00,2020-01-20T15:29:00,1417.55, Aluminium, Approve Quote,Dallas Melendez,Senior Sales Engineer
91,2020-01-22T07:30:00,2020-01-22T07:30:00,1417.55, Aluminium, Submit Quote,Katelyn Pitts,Sales Rep
911,2020-05-14T09:27:00,2020-05-14T09:55:00,9393.61, Aluminium, Create Request for Quote,Morgan Roach,Sales Rep
911,2020-05-14T19:40:00,2020-05-14T19:47:00,9393.61, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
911,2020-05-14T19:54:00,2020-05-14T19:56:00,9393.61, Aluminium, Prepare New Product Design,Brynn Warren,Sales Engineer
911,2020-05-15T14:00:00,2020-05-15T14:26:00,9393.61, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
911,2020-05-15T15:13:00,2020-05-15T15:23:00,9393.61, Aluminium, Amend Production Plan,Jaslene Bean,Production Engineer
911,2020-06-07T03:02:00,2020-06-07T03:26:00,9393.61, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
911,2020-06-07T19:22:00,2020-06-07T19:36:00,9393.61, Aluminium, Request Customer Info,Sonny Todd,Sales Rep
911,2020-06-21T17:16:00,2020-06-21T17:49:00,9393.61, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
911,2020-06-21T18:32:00,2020-06-21T18:45:00,9393.61, Aluminium, Amend Production Plan,Nathanial Oliver,Production Engineer
911,2020-07-27T22:00:00,2020-07-27T22:25:00,9393.61, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
911,2020-07-29T09:03:00,2020-07-29T17:43:00,9393.61, Aluminium, Prepare Quote,Alyvia Berger,Sales Engineer
911,2020-08-03T03:45:00,2020-08-03T03:46:00,9393.61, Aluminium, Approve Quote,Rachael Tanner,Senior Sales Engineer
911,2020-08-04T06:03:00,2020-08-04T06:03:00,9393.61, Aluminium, Submit Quote,Mariam Tate,Sales Rep
914,2020-05-14T14:46:00,2020-05-14T15:31:00,23969.92, Aluminium, Create Request for Quote,Mitchell Mckay,Sales Rep
914,2020-05-14T15:43:00,2020-05-14T15:49:00,23969.92, Aluminium, Customize Existing Product Design,Roland Salazar,Sales Engineer
914,2020-05-16T00:38:00,2020-05-16T01:00:00,23969.92, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
914,2020-05-17T23:22:00,2020-05-18T10:03:00,23969.92, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
914,2020-05-25T16:56:00,2020-05-25T16:57:00,23969.92, Aluminium, Approve Quote,Roland Salazar,Senior Sales Engineer
914,2020-05-29T13:25:00,2020-05-29T13:25:00,23969.92, Aluminium, Submit Quote,Katelyn Pitts,Sales Rep
915,2020-05-14T20:47:00,2020-05-14T20:57:00,7996.14, Aluminium, Create Request for Quote,Nathanial Oliver,Sales Rep
915,2020-05-15T20:35:00,2020-05-15T20:43:00,7996.14, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
915,2020-05-15T20:51:00,2020-05-15T20:53:00,7996.14, Aluminium, Prepare New Product Design,Brynn Warren,Sales Engineer
915,2020-05-16T08:19:00,2020-05-16T08:44:00,7996.14, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
915,2020-05-18T23:59:00,2020-05-19T09:38:00,7996.14, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
915,2020-05-23T04:59:00,2020-05-23T05:00:00,7996.14, Aluminium, Approve Quote,Emilee Dorsey,Senior Sales Engineer
915,2020-05-24T17:30:00,2020-05-24T17:30:00,7996.14, Aluminium, Submit Quote,Arturo Horton,Sales Rep
92,2020-01-12T21:07:00,2020-01-12T21:13:00,15473.76, Aluminium, Create Request for Quote,Jaslene Bean,Sales Rep
92,2020-01-13T14:34:00,2020-01-13T14:41:00,15473.76, Aluminium, Analyze Request for Quote,Sonny Todd,Sales Engineer
92,2020-01-13T14:44:00,2020-01-13T14:47:00,15473.76, Aluminium, Prepare New Product Design,Brynn Warren,Sales Engineer
92,2020-01-15T03:15:00,2020-01-15T03:48:00,15473.76, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
92,2020-01-15T04:48:00,2020-01-15T04:55:00,15473.76, Aluminium, Amend Production Plan,Bailee Barr,Production Engineer
92,2020-01-16T16:58:00,2020-01-16T17:27:00,15473.76, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
92,2020-01-17T12:38:00,2020-01-17T22:11:00,15473.76, Aluminium, Prepare Quote,Alyvia Berger,Sales Engineer
92,2020-01-19T19:42:00,2020-01-19T19:43:00,15473.76, Aluminium, Approve Quote,Hugh Collins,Senior Sales Engineer
92,2020-01-20T20:29:00,2020-01-20T20:29:00,15473.76, Aluminium, Submit Quote,Giuliana Cantrell,Sales Rep
921,2020-05-15T11:24:00,2020-05-15T12:08:00,8286.18, Aluminium and Glass, Create Request for Quote,Jaslene Bean,Sales Rep
921,2020-05-16T08:42:00,2020-05-16T08:50:00,8286.18, Aluminium and Glass, Analyze Request for Quote,Sonny Todd,Sales Engineer
921,2020-05-16T08:56:00,2020-05-16T08:57:00,8286.18, Aluminium and Glass, Prepare New Product Design,Brynn Warren,Sales Engineer
921,2020-05-17T17:13:00,2020-05-17T17:37:00,8286.18, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
921,2020-05-21T03:48:00,2020-05-21T18:17:00,8286.18, Aluminium and Glass, Prepare Quote,Alyvia Berger,Sales Engineer
921,2020-05-27T01:23:00,2020-05-27T01:24:00,8286.18, Aluminium and Glass, Approve Quote,Rachael Tanner,Senior Sales Engineer
921,2020-05-28T01:04:00,2020-05-28T01:04:00,8286.18, Aluminium and Glass, Submit Quote,Katelyn Pitts,Sales Rep
927,2020-05-16T03:36:00,2020-05-16T04:25:00,8129.76, Aluminium and Glass, Create Request for Quote,Roland Salazar,Sales Rep
927,2020-05-16T19:26:00,2020-05-16T19:33:00,8129.76, Aluminium and Glass, Analyze Request for Quote,Brynn Warren,Sales Engineer
927,2020-05-16T19:37:00,2020-05-16T19:39:00,8129.76, Aluminium and Glass, Prepare New Product Design,Sonny Todd,Sales Engineer
927,2020-05-22T04:18:00,2020-05-22T04:48:00,8129.76, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
927,2020-05-22T05:36:00,2020-05-22T05:47:00,8129.76, Aluminium and Glass, Amend Production Plan,Dallas Melendez,Production Engineer
927,2020-06-01T04:45:00,2020-06-01T05:00:00,8129.76, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
929,2020-05-16T07:41:00,2020-05-16T08:37:00,30622.13, Aluminium, Create Request for Quote,Roland Salazar,Sales Rep
929,2020-05-16T22:48:00,2020-05-16T22:55:00,30622.13, Aluminium, Analyze Request for Quote,Korbin Miranda,Sales Engineer
929,2020-05-16T23:00:00,2020-05-16T23:02:00,30622.13, Aluminium, Prepare New Product Design,Brynn Warren,Sales Engineer
929,2020-05-21T23:53:00,2020-05-22T00:25:00,30622.13, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
929,2020-05-22T01:13:00,2020-05-22T01:23:00,30622.13, Aluminium, Amend Production Plan,Roland Salazar,Production Engineer
929,2020-06-09T21:50:00,2020-06-09T22:15:00,30622.13, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
929,2020-06-10T13:59:00,2020-06-10T14:16:00,30622.13, Aluminium, Request Customer Info,Sonny Todd,Sales Rep
929,2020-06-17T23:10:00,2020-06-17T23:36:00,30622.13, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
929,2020-06-18T00:26:00,2020-06-18T00:34:00,30622.13, Aluminium, Amend Production Plan,Dallas Melendez,Production Engineer
929,2020-06-21T07:10:00,2020-06-21T07:18:00,30622.13, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
929,2020-06-21T08:13:00,2020-06-21T08:21:00,30622.13, Aluminium, Amend Production Plan,Aria Bonilla,Production Engineer
929,2020-07-10T13:58:00,2020-07-10T14:21:00,30622.13, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
929,2020-07-10T15:17:00,2020-07-10T15:26:00,30622.13, Aluminium, Amend Production Plan,Jaslene Bean,Production Engineer
929,2020-07-13T06:48:00,2020-07-13T07:14:00,30622.13, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
929,2020-07-13T07:59:00,2020-07-13T08:04:00,30622.13, Aluminium, Amend Production Plan,Lexi Larsen,Production Engineer
929,2020-07-27T22:28:00,2020-07-27T22:51:00,30622.13, Aluminium, Prepare Production Plan,Karter Chapman,Production Engineer
929,2020-08-01T06:16:00,2020-08-01T19:27:00,30622.13, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
929,2020-08-06T17:12:00,2020-08-06T17:13:00,30622.13, Aluminium, Approve Quote,Rachael Tanner,Senior Sales Engineer
929,2020-08-09T02:25:00,2020-08-09T02:25:00,30622.13, Aluminium, Submit Quote,Arturo Horton,Sales Rep
93,2020-01-12T21:44:00,2020-01-12T21:55:00,31364.59, Aluminium and Glass, Create Request for Quote,Hugh Collins,Sales Rep
93,2020-01-13T00:58:00,2020-01-13T01:08:00,31364.59, Aluminium and Glass, Customize Existing Product Design,Matilda Escobar,Sales Engineer
93,2020-01-16T23:14:00,2020-01-16T23:22:00,31364.59, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
93,2020-01-17T00:19:00,2020-01-17T00:26:00,31364.59, Aluminium and Glass, Amend Production Plan,Mitchell Mckay,Production Engineer
93,2020-01-17T01:48:00,2020-01-17T02:11:00,31364.59, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
93,2020-01-17T03:05:00,2020-01-17T03:18:00,31364.59, Aluminium and Glass, Amend Production Plan,Emilee Dorsey,Production Engineer
93,2020-01-17T05:20:00,2020-01-17T05:29:00,31364.59, Aluminium and Glass, Prepare Production Plan,Alyvia Berger,Production Engineer
93,2020-01-20T08:09:00,2020-01-20T20:35:00,31364.59, Aluminium and Glass, Prepare Quote,Rayna Jackson,Sales Engineer
93,2020-01-25T18:00:00,2020-01-25T18:01:00,31364.59, Aluminium and Glass, Approve Quote,Aria Bonilla,Senior Sales Engineer
93,2020-01-26T10:50:00,2020-01-26T10:50:00,31364.59, Aluminium and Glass, Submit Quote,Katelyn Pitts,Sales Rep
931,2020-05-16T09:54:00,2020-05-16T10:29:00,4583.38, Aluminium, Create Request for Quote,Mitchell Mckay,Sales Rep
931,2020-05-17T08:33:00,2020-05-17T08:42:00,4583.38, Aluminium, Analyze Request for Quote,Sonny Todd,Sales Engineer
931,2020-05-17T08:48:00,2020-05-17T08:50:00,4583.38, Aluminium, Prepare New Product Design,Brynn Warren,Sales Engineer
931,2020-05-21T19:04:00,2020-05-21T19:36:00,4583.38, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
931,2020-05-23T10:05:00,2020-05-23T20:44:00,4583.38, Aluminium, Prepare Quote,Alyvia Berger,Sales Engineer
931,2020-05-26T08:50:00,2020-05-26T08:51:00,4583.38, Aluminium, Approve Quote,Mitchell Mckay,Senior Sales Engineer
931,2020-05-29T06:19:00,2020-05-29T06:19:00,4583.38, Aluminium, Submit Quote,Mariam Tate,Sales Rep
935,2020-05-16T15:21:00,2020-05-16T15:46:00,973.16, Aluminium, Create Request for Quote,Dallas Melendez,Sales Rep
935,2020-05-16T16:07:00,2020-05-16T16:18:00,973.16, Aluminium, Customize Existing Product Design,Morgan Roach,Sales Engineer
935,2020-05-18T23:35:00,2020-05-18T23:46:00,973.16, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
94,2020-01-12T23:39:00,2020-01-12T23:55:00,4253.01, Aluminium, Create Request for Quote,Aria Bonilla,Sales Rep
94,2020-01-13T01:49:00,2020-01-13T02:01:00,4253.01, Aluminium, Customize Existing Product Design,Nathanial Oliver,Sales Engineer
94,2020-01-17T02:39:00,2020-01-17T03:11:00,4253.01, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
94,2020-01-17T04:02:00,2020-01-17T04:12:00,4253.01, Aluminium, Amend Production Plan,Jaslene Bean,Production Engineer
94,2020-01-17T05:29:00,2020-01-17T06:02:00,4253.01, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
94,2020-01-19T11:01:00,2020-01-19T20:42:00,4253.01, Aluminium, Prepare Quote,Karter Chapman,Sales Engineer
94,2020-01-25T03:51:00,2020-01-25T03:52:00,4253.01, Aluminium, Approve Quote,Emilee Dorsey,Senior Sales Engineer
94,2020-01-27T07:55:00,2020-01-27T07:55:00,4253.01, Aluminium, Submit Quote,Arturo Horton,Sales Rep
940,2020-05-17T06:31:00,2020-05-17T07:08:00,443.77, Aluminium, Create Request for Quote,Nathanial Oliver,Sales Rep
940,2020-05-17T09:58:00,2020-05-17T10:06:00,443.77, Aluminium, Customize Existing Product Design,Roland Salazar,Sales Engineer
940,2020-05-18T19:30:00,2020-05-18T19:56:00,443.77, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
940,2020-05-20T23:31:00,2020-05-21T09:22:00,443.77, Aluminium, Prepare Quote,Rayna Jackson,Sales Engineer
940,2020-05-24T20:59:00,2020-05-24T21:00:00,443.77, Aluminium, Approve Quote,Lexi Larsen,Senior Sales Engineer
940,2020-05-28T01:11:00,2020-05-28T01:11:00,443.77, Aluminium, Submit Quote,Katelyn Pitts,Sales Rep
948,2020-05-17T22:06:00,2020-05-17T22:18:00,12603.79, Aluminium, Create Request for Quote,Matilda Escobar,Sales Rep
948,2020-05-18T10:44:00,2020-05-18T10:51:00,12603.79, Aluminium, Analyze Request for Quote,Brynn Warren,Sales Engineer
949,2020-05-17T22:11:00,2020-05-17T23:06:00,2748.6, Aluminium, Create Request for Quote,Roland Salazar,Sales Rep
949,2020-05-18T15:19:00,2020-05-18T15:26:00,2748.6, Aluminium, Analyze Request for Quote,Korbin Miranda,Sales Engineer
949,2020-05-18T15:33:00,2020-05-18T15:34:00,2748.6, Aluminium, Prepare New Product Design,Korbin Miranda,Sales Engineer
949,2020-06-05T02:58:00,2020-06-05T03:26:00,2748.6, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
949,2020-06-05T04:20:00,2020-06-05T04:29:00,2748.6, Aluminium, Amend Production Plan,Morgan Roach,Production Engineer
949,2020-06-21T18:42:00,2020-06-21T19:00:00,2748.6, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
949,2020-06-21T19:48:00,2020-06-21T19:55:00,2748.6, Aluminium, Amend Production Plan,Nathanial Oliver,Production Engineer
949,2020-07-18T10:05:00,2020-07-18T10:23:00,2748.6, Aluminium, Prepare Production Plan,Alyvia Berger,Production Engineer
949,2020-07-21T06:37:00,2020-07-21T17:38:00,2748.6, Aluminium, Prepare Quote,Alyvia Berger,Sales Engineer
950,2020-05-17T23:09:00,2020-05-17T23:48:00,481.71, Aluminium, Create Request for Quote,Rachael Tanner,Sales Rep
950,2020-05-18T05:22:00,2020-05-18T05:34:00,481.71, Aluminium, Customize Existing Product Design,Roland Salazar,Sales Engineer
950,2020-05-28T05:19:00,2020-05-28T05:39:00,481.71, Aluminium, Prepare Production Plan,Rayna Jackson,Production Engineer
96,2020-01-13T02:33:00,2020-01-13T03:06:00,258.31, Aluminium and Glass, Create Request for Quote,Jaylen Gardner,Sales Rep
96,2020-01-13T03:30:00,2020-01-13T03:41:00,258.31, Aluminium and Glass, Customize Existing Product Design,Dallas Melendez,Sales Engineer
96,2020-01-13T07:31:00,2020-01-13T08:14:00,258.31, Aluminium and Glass, Prepare Production Plan,Karter Chapman,Production Engineer
96,2020-01-13T09:11:00,2020-01-13T09:21:00,258.31, Aluminium and Glass, Amend Production Plan,Jaylen Gardner,Production Engineer
